children,days_employed,dob_years,education,education_id,family_status,family_status_id,gender,income_type,debt,total_income,purpose
1,-3157.923499,30,secondary,1,civil marriage,1,M,companion,0,4294.85,purchase of real estate
1,-5317.759754,58,SECONDARY,1,married,0,M,companion,0,4782.02,car purchase
0,-2623.518683,54,higher,0,married,0,F,employee,0,3484.97,residential real estate construction
0,-455.6602391,54,secondary,1,civil marriage,1,M,employee,0,1787.57,wedding
0,-860.1763677,26,secondary,1,single,4,M,employee,0,3321.98,housing
0,-133.8767215,44,higher,0,civil marriage,1,F,companion,0,1863.39,Buying a house to rent
0,,27,secondary,1,married,0,M,companion,0,,Buying a house to rent
0,,59,secondary,1,widower/widow,2,F,retiree,0,,housing
1,-1090.044759,36,higher,0,married,0,F,employee,0,3557.63,Buying a house to rent
2,-2098.643225,37,secondary,1,married,0,F,employee,0,2539.84,higher education
0,,57,secondary,1,civil marriage,1,F,companion,0,,pursue higher education
2,-1372.586114,36,higher,0,married,0,M,companion,0,6920.3,purchase of real estate
0,-2808.633986,41,higher,0,civil marriage,1,M,companion,0,3859.88,wedding
0,-683.2745024,57,Secondary,1,widower/widow,2,F,employee,0,928.17,used car purchase
1,-61.51845659,31,secondary,1,single,4,F,employee,0,801.07,real estate
2,-623.6179247,36,Higher,0,married,0,M,companion,0,4502.04,real estate transactions
2,-3814.2665,30,secondary,1,married,0,F,employee,0,1454.05,car
1,-1572.400829,38,incomplete higher,2,married,0,M,employee,0,4143.69,real estate
0,-1093.009025,29,higher,0,married,0,M,employee,0,3206.1,education
1,-3957.878086,37,higher,0,married,0,F,civil servant,0,5468.39,real estate purchase
0,-1177.967648,46,secondary,1,married,0,F,companion,0,2878.41,car purchase
0,-2491.66658,33,Secondary,1,civil marriage,1,F,employee,1,793.89,used car purchase
0,,23,Incomplete higher,2,single,4,M,employee,0,,higher education
0,-8898.362066,49,secondary,1,married,0,F,civil servant,0,1051.49,housing
0,-554.9948299,28,higher,0,civil marriage,1,F,companion,0,2255.47,house renovation
0,-7115.984666,50,secondary,1,married,0,F,employee,1,6334.67,housing
2,-5763.183199,33,secondary,1,civil marriage,1,F,civil servant,0,2138.22,for weddings
0,-5966.901673,44,higher,0,married,0,M,employee,0,2148.25,house purchase
0,-837.6106694,55,secondary,1,married,0,M,employee,0,1848.29,dealing with a used car
0,,55,higher,0,civil marriage,1,F,companion,0,,money for the wedding
0,-583.4827584,27,secondary,1,married,0,F,employee,0,715.16,real estate
0,374222.148,51,secondary,1,married,0,M,retiree,0,1439.93,education
0,-2093.262819,42,secondary,1,married,0,M,employee,0,1706.56,house purchase
0,-2362.925093,45,higher,0,married,0,F,companion,0,2367.09,real estate transaction
0,361917.9164,49,higher,0,single,4,F,retiree,0,3627.42,cars
1,,31,SECONDARY,1,divorced,3,M,civil servant,0,,further education
1,-1426.833502,35,secondary,1,civil marriage,1,F,employee,0,4144.94,real estate purchase
1,-2220.710993,41,secondary,1,divorced,3,F,employee,0,2716.66,education
0,-1017.635506,46,secondary,1,divorced,3,M,employee,0,1077.2,higher education
0,371373.7462,54,secondary,1,divorced,3,F,retiree,0,1424.73,house purchase
0,-2777.659208,30,secondary,1,married,0,M,employee,0,1522,commercial real estate purchase
0,-437.4488572,29,higher,0,married,0,F,employee,0,2370.11,pursue higher education
0,-4560.70856,53,secondary,1,divorced,3,F,employee,1,1702,to buy your own car
0,-12506.3183,46,secondary,1,married,0,F,employee,0,3660.54,real estate
0,-2557.748501,27,elementary,3,single,4,M,companion,0,4732.58,housing
0,-339.7244992,32,secondary,1,married,0,F,employee,0,1953.19,education
0,-1102.469683,50,higher,0,divorced,3,F,companion,0,2395.65,house renovation
0,-7272.087248,40,incomplete higher,2,married,0,F,employee,0,1343.75,real estate transactions
0,-13664.19788,57,secondary,1,single,4,F,employee,0,3257.42,residential real estate construction
0,368166.035,64,higher,0,civil marriage,1,F,retiree,0,3101.85,for weddings
0,-573.1581541,23,secondary,1,civil marriage,1,M,companion,0,2021.93,for weddings
0,389531.9495,54,secondary,1,single,4,F,retiree,0,1803.98,higher education
0,-5403.638481,33,secondary,1,single,4,M,employee,0,791.97,higher education
1,-510.0221331,40,higher,0,civil marriage,1,M,employee,0,2939.81,dealing with a used car
1,-764.6357857,58,secondary,1,single,4,F,employee,0,1387.04,property transactions
0,-4068.941612,56,secondary,1,civil marriage,1,F,employee,0,2110.48,wedding
0,-1776.594624,47,higher,0,married,0,F,employee,0,3344.38,property transactions
0,391277.0407,65,higher,0,civil marriage,1,F,retiree,0,3775.25,wedding
2,-3307.792204,40,secondary,1,civil marriage,1,F,companion,0,1145.04,money for the wedding
0,-1607.188995,61,secondary,1,civil marriage,1,F,employee,0,3985.58,car
0,-4176.671878,41,secondary,1,married,0,F,employee,0,2032.55,house renovation
0,,57,higher,0,widower/widow,2,F,retiree,0,,housing
0,,58,secondary,1,civil marriage,1,F,retiree,0,,specialized education
0,-5297.502016,53,higher,0,single,4,F,civil servant,0,1252.12,Buying a house to rent
1,331291.6831,59,secondary,1,married,0,M,retiree,0,2652.83,house renovation
0,-2195.688842,58,secondary,1,civil marriage,1,F,employee,0,2884.3,wedding
0,374052.6583,54,secondary,1,civil marriage,1,M,retiree,0,3021.73,car purchase
0,,45,secondary,1,married,0,F,employee,0,,specialized education
0,-1207.938255,55,secondary,1,married,0,M,companion,0,1626.09,real estate purchase
0,-191.16776,56,secondary,1,married,0,M,employee,0,1733.17,cars
1,-1683.597865,37,secondary,1,married,0,F,companion,0,923.72,property transactions
2,-2476.791929,45,secondary,1,married,0,M,companion,0,818.61,commercial real estate purchase
0,-2214.28258,56,secondary,1,married,0,M,companion,0,1069.59,higher education
0,-11033.51815,49,secondary,1,married,0,F,employee,0,987.38,real estate construction
0,397579.1732,55,secondary,1,married,0,F,retiree,0,2755.63,real estate transaction
1,-361.2953458,22,incomplete higher,2,civil marriage,1,F,companion,0,746.28,real estate transaction
0,-325.699295,40,secondary,1,civil marriage,1,F,employee,0,1082.68,money for the wedding
0,-8575.885347,46,secondary,1,married,0,F,civil servant,0,1396.94,house buying for the family
0,-2733.252455,28,secondary,1,married,0,M,companion,0,2806.16,house buying for the family
0,-914.16736,44,higher,0,civil marriage,1,F,companion,0,1867.1,money for the wedding
0,400992.4366,66,secondary,1,married,0,F,retiree,0,567.54,further education
0,-3782.22288,60,secondary,1,married,0,M,companion,0,2973.07,used car purchase
0,-6507.922473,56,secondary,1,married,0,M,employee,0,2534.29,Buying a house to rent
1,-351.6852632,22,higher,0,married,0,M,employee,1,2101.38,purchase of real estate
0,-6088.417968,39,higher,0,married,0,M,companion,0,1662.11,dealing with a used car
2,-1590.277921,27,secondary,1,married,0,F,employee,0,1917.58,pursue higher education
0,348328.7537,63,secondary,1,divorced,3,F,retiree,0,791.19,pursue higher education
1,-178.0917294,28,higher,0,married,0,M,employee,0,2829.82,housing
0,389595.2956,63,higher,0,married,0,F,retiree,0,5121.87,used car purchase
1,-342.5914333,45,secondary,1,married,0,F,companion,0,1138.17,real estate transactions
0,,53,secondary,1,widower/widow,2,F,employee,1,,own car
0,-573.6324651,33,secondary,1,civil marriage,1,M,employee,0,1874.29,wedding
2,-5444.643865,36,higher,0,married,0,M,civil servant,0,2052.38,specialized education
0,-5812.67157,58,secondary,1,widower/widow,2,F,employee,0,823.41,getting additional education
0,391012.411,63,SECONDARY,1,widower/widow,2,F,retiree,0,1032.98,house purchase
0,-11131.05126,51,secondary,1,single,4,F,employee,0,2370.19,car
2,-1814.098908,41,secondary,1,civil marriage,1,F,companion,0,4126.52,for weddings
1,-5461.539811,44,secondary,1,married,0,F,civil servant,0,2861.82,house purchase
2,-1606.839009,29,higher,0,married,0,F,companion,0,1616.71,real estate
0,-538.5319034,33,secondary,1,single,4,M,employee,0,1580.22,housing
0,-2143.165506,60,secondary,1,divorced,3,F,companion,0,4072.72,residential real estate construction
0,-663.8847701,27,secondary,1,single,4,F,employee,0,3259.42,car purchase
0,-2969.035931,59,HIGHER,0,civil marriage,1,M,employee,0,785.28,for weddings
0,-2086.501856,62,Higher,0,widower/widow,2,F,companion,0,3776.03,cars
0,,48,secondary,1,civil marriage,1,F,companion,0,,wedding
0,338417.7923,53,HIGHER,0,married,0,F,retiree,0,1025.69,commercial real estate transactions
1,-3356.654453,27,secondary,1,single,4,F,employee,0,1756.64,private real estate development
0,-289.4715937,36,secondary,1,married,0,M,employee,0,2138.75,specialized education
0,351449.845,64,higher,0,civil marriage,1,F,retiree,0,2101.12,money for the wedding
1,-565.1466882,31,higher,0,divorced,3,F,companion,0,958.91,higher education
0,-1078.497074,55,secondary,1,married,0,M,companion,0,1490.94,house buying for the family
1,-3267.738265,45,higher,0,civil marriage,1,F,employee,0,1481.9,for weddings
0,,56,secondary,1,married,0,F,retiree,0,,further education
0,-3756.010676,51,secondary,1,divorced,3,F,employee,0,5532.9,private real estate development
0,389587.0422,59,secondary,1,civil marriage,1,F,retiree,0,1582.04,real estate purchase
1,-3401.059553,44,SECONDARY,1,civil marriage,1,M,employee,0,1738.39,property transactions
1,-6318.086562,34,secondary,1,married,0,M,companion,0,1469.11,to buy your own car
0,-1307.838624,50,secondary,1,married,0,F,employee,0,1593.84,higher education
2,-2222.890097,27,Secondary,1,civil marriage,1,M,employee,0,1239.26,getting additional education
0,-1015.061031,45,secondary,1,married,0,F,employee,0,575.46,used car purchase
0,-4209.061368,46,higher,0,divorced,3,M,companion,0,6128.4,real estate
1,-8482.688673,41,Secondary,1,married,0,F,companion,0,2609.46,real estate
0,374542.782,66,secondary,1,civil marriage,1,M,retiree,0,890.79,wedding
2,-2837.717108,41,higher,0,married,0,F,civil servant,0,1237.69,housing
0,-301.3000046,58,secondary,1,single,4,F,employee,0,2912.46,own car
0,-3029.321191,29,secondary,1,single,4,M,employee,0,1389.4,housing
0,-117.6659854,33,INCOMPLETE HIGHER,2,married,0,F,employee,0,1359.23,real estate
2,-1606.09148,27,secondary,1,married,0,F,employee,0,976.97,dealing with a used car
0,-5635.24469,49,higher,0,married,0,F,companion,0,2449.87,purchase of real estate
0,-8391.955804,54,higher,0,civil marriage,1,M,companion,0,2185.14,car purchase
1,-1101.890185,45,secondary,1,married,0,M,employee,0,2094.76,cars
0,-114.6163109,52,secondary,1,married,0,F,companion,0,3383.58,real estate construction
0,395199.457,65,secondary,1,civil marriage,1,M,retiree,0,1554.4,for weddings
0,-877.906961,41,secondary,1,married,0,F,civil servant,0,778.58,house purchase
0,393452.1445,62,Secondary,1,married,0,F,retiree,0,2170.5,residential real estate construction
0,-210.3893525,37,higher,0,married,0,F,civil servant,0,865.19,pursue higher education
1,,29,secondary,1,married,0,F,companion,0,,car purchase
2,-2644.761528,26,secondary,1,married,0,M,employee,0,3185.88,real estate purchase
2,-1050.333954,40,secondary,1,civil marriage,1,F,companion,0,2645.39,for weddings
1,-1535.250289,51,secondary,1,married,0,F,employee,0,1306.84,purchase of real estate
1,-721.4235411,33,secondary,1,married,0,M,employee,0,4147.58,car purchase
2,-2844.547086,40,secondary,1,married,0,F,employee,0,2592.19,house renovation
0,-2655.471762,36,higher,0,married,0,F,employee,0,3032.09,education
0,-11994.2555,54,secondary,1,civil marriage,1,F,companion,0,3886.12,for weddings
0,-6047.25115,47,higher,0,divorced,3,M,companion,0,2496.25,residential real estate construction
0,,54,higher,0,single,4,M,employee,0,,real estate purchase
0,-585.5549658,31,secondary,1,divorced,3,F,employee,0,1567.4,purchase of real estate
1,335142.3287,66,secondary,1,married,0,F,retiree,0,1293.82,specialized education
0,344367.4584,64,secondary,1,divorced,3,F,retiree,0,1248.82,house buying for the family
1,,30,higher,0,civil marriage,1,M,employee,0,,money for the wedding
0,-7073.799206,56,secondary,1,civil marriage,1,M,employee,0,1790.96,wedding
0,372773.2106,57,secondary,1,married,0,M,retiree,0,1007.25,car purchase
1,-3551.890732,30,secondary,1,single,4,F,companion,0,1967.34,higher education
0,-2926.354313,52,secondary,1,civil marriage,1,F,employee,0,1006.92,money for the wedding
0,-2894.455182,59,secondary,1,married,0,M,employee,0,5901.33,real estate construction
0,-4063.282932,34,higher,0,married,0,M,civil servant,0,2810.3,property transactions
1,-744.0162669,23,SECONDARY,1,civil marriage,1,M,employee,1,1855.99,commercial real estate transactions
0,-1164.344563,50,secondary,1,civil marriage,1,F,companion,0,1388.99,car
1,397005.4752,46,secondary,1,married,0,F,retiree,0,2396.28,real estate transaction
0,-3477.619752,58,elementary,3,married,0,F,employee,0,1045.35,residential real estate construction
2,-2369.914285,45,incomplete higher,2,civil marriage,1,F,employee,0,1501.67,for weddings
1,,51,SECONDARY,1,married,0,F,companion,0,,cars
0,-626.8158535,34,secondary,1,divorced,3,M,companion,0,2346.3,commercial real estate transactions
0,-11966.13648,52,secondary,1,civil marriage,1,F,employee,0,798.21,house purchase
0,,29,higher,0,single,4,M,companion,0,,commercial real estate purchase
2,-590.3886895,45,secondary,1,married,0,F,employee,0,1394.42,cars
0,,35,secondary,1,civil marriage,1,F,employee,0,,money for the wedding
1,-4463.497944,33,Secondary,1,married,0,M,employee,0,1420.86,real estate transaction
0,-2703.624499,28,secondary,1,single,4,F,employee,0,1212.66,cars
0,-247.0107479,24,secondary,1,married,0,M,employee,0,1730.21,house purchase
0,-3805.664658,49,secondary,1,single,4,M,employee,0,2841.96,used car purchase
0,-231.3877451,48,secondary,1,single,4,F,employee,0,1450.51,commercial real estate purchase
2,-3456.803303,38,higher,0,married,0,F,employee,0,957.79,real estate
0,-998.0450613,42,Higher,0,civil marriage,1,M,employee,0,890.79,wedding
0,-1451.617466,27,incomplete higher,2,civil marriage,1,M,employee,0,1483.22,money for the wedding
2,-201.4001132,34,secondary,1,married,0,F,companion,0,1179.44,real estate construction
0,399889.0601,65,higher,0,single,4,F,retiree,0,1664.03,real estate construction
1,-1893.48104,33,higher,0,civil marriage,1,F,employee,0,1692.59,money for the wedding
0,-1935.511889,51,secondary,1,civil marriage,1,M,companion,0,1284.84,money for the wedding
0,-3290.66618,45,secondary,1,divorced,3,F,employee,0,1677.58,dealing with a used car
0,-531.8572834,43,secondary,1,married,0,M,employee,0,3566.23,commercial real estate transactions
1,-179.2690515,29,secondary,1,married,0,M,employee,0,2491.03,real estate transactions
0,370118.4258,63,secondary,1,married,0,M,retiree,0,1725.43,real estate purchase
0,-935.47736,45,secondary,1,civil marriage,1,M,employee,1,1610.64,commercial real estate transactions
0,-3533.483367,42,SECONDARY,1,married,0,F,employee,0,1732.88,residential real estate construction
0,339604.4563,56,secondary,1,widower/widow,2,F,retiree,0,1566.24,real estate construction
1,-3513.063208,35,higher,0,married,0,M,companion,0,4381.9,higher education
0,,57,secondary,1,married,0,F,employee,0,,dealing with a used car
1,-4449.81047,35,secondary,1,divorced,3,F,employee,0,1193.64,real estate transaction
2,-1104.789371,25,secondary,1,civil marriage,1,M,employee,0,1460.2,money for the wedding
0,371394.9689,64,higher,0,single,4,F,retiree,0,1227.88,education
0,-3628.184338,42,secondary,1,married,0,M,employee,0,2915.73,education
0,-299.8485239,22,secondary,1,civil marriage,1,F,employee,0,1682.62,car purchase
1,-1849.622944,41,secondary,1,married,0,M,companion,0,1644.21,higher education
2,-1556.457266,36,higher,0,married,0,M,employee,0,2855.79,real estate transaction
1,391055.8869,66,secondary,1,married,0,F,retiree,0,1370.44,car purchase
0,-471.304128,41,secondary,1,married,0,F,companion,0,1160.69,pursue higher education
0,-319.7976937,62,secondary,1,civil marriage,1,F,employee,0,1106.81,money for the wedding
2,-1105.775401,26,secondary,1,married,0,M,employee,0,1568.8,to buy your own car
1,-1399.832622,40,secondary,1,married,0,M,employee,0,2273.79,purchase of real estate
0,,60,secondary,1,married,0,M,employee,0,,real estate purchase
0,371929.4709,59,secondary,1,married,0,F,retiree,0,1561.96,house purchase
0,-717.774774,39,Incomplete higher,2,single,4,F,employee,0,2014.11,real estate transaction
